Cancer_Cells,Regulatory_T_Cells,Effector_T_Cells,Macrophages,Endothelial_Cells,Fibroblast
45.06,6.88,16.76,2.21,3.71,25.39
42.8405813077503,6.53944126080204,13.827028439406,1.90411093164693,2.9271656251446,19.9305400437856
39.7469412857697,6.29122540834628,11.7707161510522,1.60676080317624,2.36701329517962,16.1525072383909
36.2533561913245,6.10451047123153,10.358856333124,1.34376904954765,1.95384640920295,13.5547877370754
32.6724856713517,5.95876937470631,9.41933510916656,1.1224768049472,1.64104220447949,11.7807157988359
29.1942231651358,5.83998926286191,8.83272328178605,0.941138313980531,1.39875702982021,10.5890604095891
25.9247663526861,5.73826711139719,8.51918415376423,0.794542480318419,1.20723592199461,9.82045204405437
22.9163573630381,5.646324576741,8.42695243118705,0.676776729078342,1.05305154333747,9.37098129657872
20.1878308273498,5.55857293770708,8.52383745552734,0.582410519553312,0.926848480275839,9.17377296235692
17.7394186687301,5.47100385076194,8.79128150427863,0.506913224759045,0.900595070689241,9.18742029190923
15.5617248048394,5.38032108853206,9.21712362391673,0.507006087993072,0.911927238468372,9.38706096136121
13.6367153997044,5.28292950304435,9.79474943312679,0.501806628771172,0.903341293938501,9.75861520836086
11.9412594454567,5.17601503992532,10.5266623524153,0.505581466171608,0.91167686794691,10.2969065728974
10.4523528387958,5.05708534928055,11.4183484579777,0.507934067845102,0.919700486693993,11.0030528881529
9.14809024476711,4.92395623043939,12.477050829656,0.517632096117944,0.958842615996753,11.8828467028764
8.00816965431197,4.77478715889521,13.7105065918071,0.50674649939923,0.93094288086447,12.9453206698352
7.0140931650636,4.60815450023125,15.1258033407412,0.500428876335067,0.903323276916698,14.2017046211958
6.14921358142106,4.42315172848168,16.7280786537797,0.499698045707803,0.940572583433806,15.6642979503797
5.39870549843686,4.21950621370579,18.5188232991382,0.5035645596847,0.912883572641503,17.3451585425124
4.74978148156484,3.99784873214098,20.4926650921179,0.519446543523935,0.902208213582251,19.2552400068225
4.18816006339221,3.75650604841019,22.6362703688122,0.549096259446687,0.901816061859657,21.4003113779446
3.68928486943409,3.48230887874619,24.930654506793,0.593994132619919,1.05814827886979,23.7908938189019
3.2847196113068,3.22070043338515,27.3418334621169,0.663672935799776,0.943536561891628,26.4168222070082
2.94281429738967,2.95086331524584,29.8242285752024,0.763181864731501,0.901182854124036,29.2589616186165
2.65771844733592,2.67823624324005,32.3227750778697,0.903874030489757,0.904054741964756,32.2982014501734
2.42420245932607,2.40796855492243,34.7703365137668,1.10250106118382,0.922547901313638,35.5017345274834
2.23810484282605,2.14511822931986,37.086769428687,1.38387514581212,0.907500672123298,38.8249707289868
2.09665650902846,1.89445694164949,39.1769659959809,1.78462974895061,0.926765780363589,42.2128087781402
1.99704156673885,1.65827665733568,40.9275298788529,2.3563977298413,0.908978585162062,45.5968854791056
1.93157015062825,1.43125859591204,42.2086208949844,3.16472514038891,1.198944589903,48.9220915220285
1.92843539912381,1.24051880238677,42.8517341913162,4.3327579269449,1.01754503741504,52.079454125577
1.98298880847597,1.07186950267501,42.661368102069,5.9737490473251,0.919170102779751,54.9483437365233
2.11304634564456,0.926243187410663,41.4395109534859,8.21813025465097,0.91560678960838,57.4270326637328
2.34907903592837,0.850603397698756,39.030547446928,11.1530119296127,0.900887217179275,59.3959627100056
2.74195115097123,0.860775994140667,35.4068483389279,14.740125405186,0.917911490538385,60.7260868666883
3.37463579574161,0.8499988797521,30.7656707492016,18.7366337463595,0.900015721701779,61.2967695186481
4.37721789621369,0.851058718185442,25.5451097460625,22.6788480497001,0.902441399517114,61.0046918928311
5.94184321877087,0.850728420065834,20.3123704311883,25.9842702537512,0.902067382771277,59.7655522050193
8.32400665851888,0.859775169738927,15.5700987094977,28.1304129439264,0.935767768506187,57.4935085428091
11.805034040111,0.859098523093949,11.6120586879017,28.7979693995119,0.944160641616731,54.0951940759672
16.5785217427024,0.858743813889458,8.50648709727679,27.9162266323659,0.961050979702264,49.5023334407319
22.5488243157101,0.851386985651628,6.17246997047666,25.6395604648182,0.905933343456627,43.7811072373917
29.1275182939339,0.850811370540672,4.47363863239692,22.3136519387546,0.937764484961448,37.2822812796134
35.4466480823734,0.850745145812186,3.25916243651498,18.5373462389951,0.900794069739136,30.5633901337465
40.4528672633788,0.859876097797687,2.40543071353246,14.7747024774004,0.901090577976713,24.3008027816791
43.5092339262501,0.878326519426494,1.81332953980559,11.4150002388435,0.901635003103829,18.9814547570785
