Cancer_Cells_Mean,Regulatory_T_Cells_Mean,Effector_T_Cells_Mean,Macrophages_Mean,Endothelial_Cells_Mean,Fibroblast_Mean
13.1764423184862,1.98026794150623,16.4035396932305,3.46908174060551,2.00444832204857,12.8301187384597
12.9971751028837,1.9769483533452,17.0031715162026,3.53086150080471,2.06276274057987,13.469142427753
12.8420829139377,1.98048494091312,17.5747101288263,3.60475333492653,2.09634563943821,14.0281765871461
12.6818572652505,1.97209446531298,18.1587641131152,3.68364640377281,2.15497655553206,14.6125996353609
12.5440149094965,1.98194679125495,18.7373964871941,3.78385906554439,2.19769916101529,15.2470886981671
12.422205694471,2.00877872717497,19.3246040284165,3.88493526412692,2.28525885283086,15.8846215204319
12.3301028333436,2.0735878292291,19.9190868715981,4.00493387302423,2.38544112325206,16.5717604352251
12.2230529275052,2.14725371198342,20.5195594681181,4.13619942458643,2.51959239025117,17.3503561614425
12.1525574751694,2.06396895947774,21.0022304775206,4.27914336953561,2.59584273456468,17.9794704118171
12.1107401523074,2.01267098005436,21.5634984398651,4.44449510773995,2.74299245747754,18.8068127201743
12.0815198315719,1.95493856841196,21.9986913630583,4.64015872183912,3.0267957558267,19.5449185731414
12.090052896991,1.9228182583598,22.4545949196735,4.84972489618543,3.60552819519663,20.3949606645653
12.1700302285689,1.90750138725314,22.7628093850389,5.09311965489093,3.33804272133625,21.1182155735222
12.3220119159986,1.88554828395838,23.0400133837596,5.37328360690472,3.1170704878104,21.8813898309257
12.5698719089465,1.79805588830983,23.2275638429425,5.68586713748208,2.92660922877086,22.4841668655605
12.8631196271569,1.70914266977449,23.2949993070818,6.02438316640843,2.76846535537676,22.9892929732001
13.2885083440253,1.61009561794658,23.2417074599579,6.39030067317124,2.61991362634605,23.3133350759725
13.7964569915921,1.50948046766956,23.1102785858304,6.79034280259256,2.50813044111573,23.5762279642058
14.4333981454442,1.65150692773955,22.7452178226398,7.19219724328265,2.62429255011946,23.5487991745799
15.2721168064675,1.52372000713522,22.1972519549351,7.63112636630807,2.40069175331353,23.2708841308477
16.239874508504,1.42155442759037,21.5081284661271,8.08888608705106,2.22172627232612,22.6966077008109
17.3893867871167,1.3482000122949,20.6730611366543,8.54859489529161,2.0975189286069,21.8633178555901
