Cancer_Cells,Regulatory_T_Cells,Effector_T_Cells,Macrophages,Endothelial_Cells,Fibroblast
8.2,9.07,42.2,26.57,5.42,10.89
6.49890147568732,7.22189526898589,27.5016176854222,30.9684493657615,4.32029498190645,10.6482259388202
5.65713882776313,6.04622736656761,18.0194305786096,32.5062142611026,3.52570598077934,10.4533068226857
5.19537444661522,5.24141311628142,12.0722445867711,31.9166994469152,2.93539324847451,10.2991373310248
4.90316993519617,4.6586751427523,8.37178438270828,30.0727525119886,2.4880395469271,10.1928322953401
4.68164363739597,4.21838951663035,6.04576169753692,27.6331170919305,2.14285826903005,10.1402967153268
4.48389367985531,3.87482705915389,4.55322254422604,25.0078560383401,1.87182773163556,10.1443906426328
4.28896340145762,3.59996684317836,3.57161414807394,22.4253015774198,1.6554061170827,10.2058790861167
4.08925420471775,3.37565207119892,2.91017521632369,20.000770946031,1.47979912933609,10.3244735262503
3.88393685332746,3.18955379191307,2.45500783031078,17.7843767957829,1.33514132521913,10.4994936677046
3.67535556109401,3.03297417585537,2.13685546405054,15.7902927511071,1.21427742079535,10.7302233220637
3.46704314580927,2.89958272094227,1.91264984351014,14.0137521071005,1.1119421636598,11.0160753324885
3.26265973226883,2.78465594460845,1.75500129182985,12.4406647430307,1.02420641224429,11.356653443509
3.06546031934311,2.68459467214497,1.64611640096874,11.0529762675759,0.94809840433911,11.7517590522842
2.87813088880861,2.59666765754092,1.57421353745306,9.83177768973228,0.902699131995024,12.2015841033962
2.70280530175524,2.51885566731118,1.5313734925026,8.75893940767643,0.908016751886665,12.7070189067299
2.54092506799198,2.44949944206533,1.51221452880377,7.81723320327966,0.901265801592037,13.2687251223764
2.39324134060534,2.38710844444129,1.51309745172073,6.99061461622064,0.911206176123062,13.8869221012736
2.26011900086202,2.33046820498351,1.53155684873668,6.26477832003979,0.909449262075337,14.5618600457261
2.14162679630987,2.27858030002358,1.56598443947546,5.62714159149067,0.918338376033769,15.2937199163702
2.0376352631192,2.23061302871346,1.61539039406142,5.06668117666308,0.918405901670094,16.082553053127
1.94790302969981,2.1858641050073,1.67923646072596,4.57375399396391,0.918552232175824,16.9282090760289
1.87214361523953,2.14373843797242,1.75734167975753,4.13998556887647,0.91877320160865,17.8302509121963
1.81008892945893,2.10372353302601,1.8497896139478,3.75807922345071,0.919063561689291,18.7878755123802
1.76153953334515,2.06537371477673,1.95687008231123,3.42167880742931,0.922035291566435,19.7998235534664
1.72651342974425,2.02844996677665,2.07903964809442,3.12544884822932,0.922501855589695,20.8654460517782
1.70487432285701,1.99232118788175,2.21687463871654,2.86423055826099,0.903045466399561,21.9802351321205
