Row,Gr\_cc,Gr\_treg,Gr\_teff,Gr\_m,Gr\_ec,Gr\_f
Cancer\_Cells,0.82293774,-0.025111675,-0.140841293,0.168420302,0.013486079,0.805710795
Regulatory\_T\_Cells,0.024441105,0.736161263,-0.098376805,-0.010185611,0.054252603,0.018005307
Effector\_T\_Cells,-0.068959314,0.067143116,0.566370255,-0.359951256,-0.019123135,-0.04586459
Macrophages,-0.21653356,-0.001830324,0.504109742,0.279720885,0.006640024,-0.176372588
Endothelial\_Cells,-0.037067316,-0.044220474,-0.002711848,-0.018785079,0.369830307,-0.053880842
Fibroblast,0.181262775,-0.00286392,-0.100371985,-0.089643229,0.054328329,0.115066241
