Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_ec,mu\_f
Cancer\_Cells,-2.6797121042681,0.0223885643025168,0.60222450925592,-0.076233438883102,-0.0572157502605523,-0.682707917612729
Regulatory\_T\_Cells,-0.0432528428747455,-0.981765896575456,0.129751447830075,0.125587516059493,-0.0421367117009627,-0.0276479690686257
Effector\_T\_Cells,1.17744103981103,-0.0864520045891446,-3.29112836249025,0.504243158808381,0.0533630565823701,0.833597464120178
Macrophages,0.517513790714526,0.119454248231237,-0.935482807770903,-1.21331735026674,-0.000490497412391586,0.229131464906943
Endothelial\_Cells,0.0112311272718907,0.0341627266382635,0.00324509086628277,0.00758429738506121,-0.141149656370947,0.0276911683739478
Fibroblast,0.744678703164368,-0.0300082125312911,-0.574195803938915,0.339869904349178,-0.0257220831742659,-0.584253096676131
