Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_ec,mu\_f
Cancer\_Cells,-1.74153663400677,0.0395826277590682,0.440921321937357,-0.23672722190737,-0.0272325098327414,-0.505689560765203
Regulatory\_T\_Cells,-0.0444380518994617,-1.05117435653637,0.100704441766052,0.117412639679825,-0.0214890299435978,0.0265063251376145
Effector\_T\_Cells,0.413123067534915,-0.0836256045906217,-2.71010246520878,0.531809733026388,0.01562194150413,0.460799747383037
Macrophages,0.379201129183941,0.116015120847841,-0.70522892996555,-1.11278702195399,0.00018641492074187,0.110633141435042
Endothelial\_Cells,0.000876584605905771,0.0180674239865108,0.00647926542997016,0.00441649687512363,-0.0617001217039095,-0.00289670933077185
Fibroblast,0.332791624179215,-0.0278854745131584,-0.243664212781718,0.209605858919051,-0.00495725608551661,-0.42444185807352
