Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_ec,mu\_f
Cancer\_Cells,-5.27582167065488,-0.252960382220382,1.44651276245581,-0.478048768834796,-0.221647814302536,-1.03562767838715
Regulatory\_T\_Cells,0.0277698841204404,-8.88955300192034,0.597991306030983,0.389768925248381,-0.101774849401704,-0.39020595236425
Effector\_T\_Cells,0.419347470529447,1.27011446799738,-3.22458327091065,0.552362905366754,0.0430523764744445,0.621224099334895
Macrophages,0.694647008004409,1.28614476707549,-0.916095133863265,-0.786943502796166,0.0281277749191534,0.299786643895449
Endothelial\_Cells,0.0309703958785709,0.0948727963783174,-0.0267823406240596,0.0206160632160818,-0.214431049836145,0.0477030477074434
Fibroblast,0.710649203617173,0.597466612173741,-0.752962579438498,0.285603135785589,0.00297947747234324,-0.114942396740377
