Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_ec,mu\_f
Cancer\_Cells,-6.22664887479875,0.0129664770971962,0.943253322890109,-0.175224264556198,-0.0910350668562686,-0.777870003946033
Regulatory\_T\_Cells,-0.0272410963599527,-0.632891860297305,0.0198268271894292,0.0192134307667763,-0.00956240579060244,-0.00807682239728481
Effector\_T\_Cells,1.12983265131677,-0.0169992673435314,-1.16071472091753,0.111608142710951,0.0359317565909602,0.363892092479987
Macrophages,0.299045529719843,0.0187198853829407,-0.166690765076442,-0.312994942224068,0.00306175933730635,0.077013037452798
Endothelial\_Cells,0.0556573942609297,0.00788244181053516,-0.00633281561218447,0.00368258189359504,-0.108120097139635,0.016545581677409
Fibroblast,1.35852176949352,-0.00766816404499414,-0.459620107511854,0.109411951038254,0.00950201333681798,-0.046488778264744
