Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_ec,mu\_f
Cancer\_Cells,-4.96056113211981,-0.0798875494110957,0.31914100897013,0.02902430279563,0.0253592723226696,-0.740430551593137
Regulatory\_T\_Cells,0.0225160517333328,-0.960982620207665,0.0213564849202275,0.0511973797812202,-0.00915658171364564,-0.0118733391604871
Effector\_T\_Cells,0.522279138151485,0.0167773241128828,-1.19584823237864,0.0637764621040489,-0.00256145450136924,0.371117813361417
Macrophages,0.0925378382706817,0.068407424338721,-0.117866998512215,-0.494818812386162,-0.0101457226993372,0.0681115346332124
Endothelial\_Cells,-0.0101568642445845,0.00898352643505171,0.00419431660003451,0.00525586226256974,-0.0825909794906539,0.00916794279674539
Fibroblast,2.2564701489063,0.0164829397832068,-0.411775338092259,0.124702665234911,-0.0447624279137328,-0.215456804093831
