Row,Gr\_cc,Gr\_treg,Gr\_teff,Gr\_m,Gr\_ec,Gr\_f
Cancer\_Cells,1.26229013686985,-0.0330966404025699,-0.619460765292929,0.145900389741772,0.282528414022274,0.586551917563657
Regulatory\_T\_Cells,0.0308742696777088,0.436954423331703,-0.0350367609332524,-0.0524639843105089,0.0337324552698749,0.0213724578281378
Effector\_T\_Cells,-0.570905652890845,0.0178121466769005,0.88093919692519,-0.0743974490320074,-0.133564598636984,-0.44042813823548
Macrophages,-0.292589765907519,-0.0315400397421025,0.245466884762891,0.409231851212765,0.0811257167271187,-0.216215026203642
Endothelial\_Cells,0.0482768025225244,-0.0227321450973405,-0.0691854666820649,-0.150226302521205,0.354890233587627,0.00306067974029869
Fibroblast,-0.559342529121054,0.0166457475293642,0.398708034157262,-0.145359892431808,-0.07340937355893,0.0447001493939014
