Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_ec,mu\_f
Cancer\_Cells,-5.94000186872092,-0.0115625030401162,0.27779287828206,-0.0745722039055652,-0.159318904337977,-0.479617891013279
Regulatory\_T\_Cells,-0.0415918516442321,-0.581308111109882,0.00998804897252032,0.0215881108038829,-0.0191194089990686,-0.00673133897320494
Effector\_T\_Cells,0.561331023545035,-0.00248963173652199,-0.773905702530109,0.0866364390418672,0.0606226943192493,0.126556198909551
Macrophages,0.349974379629362,0.0204237199615177,-0.0894874528117452,-0.324315121181672,0.00561475766521291,0.0381191128953155
Endothelial\_Cells,0.0920358019418281,0.0190261969461067,-0.0065520761018813,0.0174386257633727,-0.251799145118095,0.0204300425374214
Fibroblast,0.0161702627962491,-0.0146425801149375,0.0108036631523234,0.00686900122668149,-0.00366397161832618,-0.0880783523618523
