Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_ec,mu\_f
Cancer\_Cells,-1.43368407905079,0.0347804851785523,-0.0484372290921502,-0.121343641875294,-0.0841941805094885,-0.700520444079762
Regulatory\_T\_Cells,-0.0357364871188266,-2.21352290324287,0.00157216661202113,0.0458041140090424,-0.0859834852719849,0.0159811380389152
Effector\_T\_Cells,-1.18459644261486,0.00805696978740375,-0.0712812202613201,0.0119336984627545,-0.0113717300668075,0.0533206270829309
Macrophages,-1.42082533745167,0.0743695823717662,0.0541357310153499,-0.391674336653069,-0.00196179189435919,0.133812854974626
Endothelial\_Cells,0.0367899893576767,0.0732661149737818,5.89432688740888e-06,0.0102774519058303,-0.188351250012551,0.0226273509481318
Fibroblast,-0.438586285551433,0.00197640086582752,0.0108288400595735,0.0715940711734799,-0.0120731520402538,-0.209704991448599
