Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_ec,mu\_f
Cancer\_Cells,0.0806864368723394,0.0723857049592962,0.204235674419015,-0.213051397422864,-0.153622379072931,-0.435299846914976
Regulatory\_T\_Cells,-0.0831549694530025,-1.3715335984605,0.0730177689719631,0.13770862276638,-0.118155648782958,0.00676975273856269
Effector\_T\_Cells,0.202228261986365,-0.106196460185864,-2.056159769683,0.583794369951591,0.0977620741826484,0.304727248740337
Macrophages,0.317823960986215,0.136659449180266,-0.705466317398993,-1.60013472497341,-0.0120065648314133,0.100335582941547
Endothelial\_Cells,0.0737889649157695,0.115180497039902,0.0132667217603261,0.0480984352623082,-0.375715530474443,0.0560327226065036
Fibroblast,-1.65100557443524,-0.0178751687201187,-0.0661278497610605,0.201333925587602,-0.0458155007431519,-0.540664391880805
