Row,Gr\_cc,Gr\_treg,Gr\_teff,Gr\_m,Gr\_ec,Gr\_f
Cancer\_Cells,0.872342258885451,-0.0214186334305912,-0.320783901339349,0.0705908482338129,0.134472242589174,0.882564788046157
Regulatory\_T\_Cells,0.033527970515708,0.554438009729364,-0.0430641870826285,-0.0471907015880119,0.0263259592260852,0.0299757562213659
Effector\_T\_Cells,-0.400223521262367,0.0232853356003064,0.932616320315057,-0.0913449920383255,-0.0825664634076366,-0.577506105351706
Macrophages,-0.286703664857244,-0.0472123409869403,0.228562389833933,0.440734886107908,-0.0110790862385982,-0.249716347926267
Endothelial\_Cells,0.0109728797022917,-0.0482619929848288,-0.0142477360697687,-0.00317356931031933,0.24647111226466,-0.0407450187239596
Fibroblast,-0.87633009280561,0.00520656628388286,0.464848071203625,-0.174883722073116,-0.0450075153830704,0.204008018201951
