Row,Gr\_cc,Gr\_treg,Gr\_teff,Gr\_m,Gr\_ec,Gr\_f
Cancer\_Cells,1.70378173076333,-0.00888113911354746,-0.127452711180693,0.0766986885929368,0.100915616447816,0.370687225580755
Regulatory\_T\_Cells,0.00138310236328185,0.298315490986626,-0.000880448721072181,-0.00291175382629707,0.00461048853662211,0.000811838501385546
Effector\_T\_Cells,-0.0857396452539795,0.0112394142892684,0.0343548109073517,0.00173331281095628,0.0195793682154521,-0.0515151116311382
Macrophages,-0.0567721427098996,0.000624898229284146,-0.00247306211352787,0.0753235624756581,0.0123677685865323,-0.0199188744347958
Endothelial\_Cells,-0.0256889637264003,-0.00359507505794413,0.00691920480611795,-0.007644165217391,0.106204859715256,-0.00697850301210608
Fibroblast,-0.173701982733579,0.0119043302178688,-0.0418777352274136,-0.0177349153982653,0.0189818509809446,0.00755272859897332
