Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_ec,mu\_f
Cancer\_Cells,-0.79110283029759,0.0115622937297619,0.345860560286555,-0.0367727128362015,-0.01732823834989,-0.63903509866953
Regulatory\_T\_Cells,-0.0276438377241743,-1.06114317652307,0.12249831240071,0.146641092883094,-0.0495777575081707,-0.00472855259918949
Effector\_T\_Cells,0.395413470697073,-0.10487175911106,-2.8095514257899,0.590405679707925,0.0269292053248489,0.690647654916708
Macrophages,0.453117102196301,0.145144839154116,-1.28378110057679,-2.10515353010845,-0.0118682101924329,0.256272184909136
Endothelial\_Cells,-0.00361447729144495,0.0461514954816008,0.00980061535920495,0.0145065057117045,-0.194866494449591,0.0398776268261439
Fibroblast,0.556917911245757,-0.0399856479706198,-0.420188374190497,0.446652023793169,-0.040046345049274,-0.599934513255358
