Row,Gr\_cc,Gr\_treg,Gr\_teff,Gr\_m,Gr\_ec,Gr\_f
Cancer\_Cells,-0.862309857,0.022730033,1.591547433,-0.022742059,-0.097651937,0.693827965
Regulatory\_T\_Cells,0.004330364,0.34712412,-0.000857423,-0.007628224,0.006505954,0.004521877
Effector\_T\_Cells,1.652417348,-0.027433656,-0.547086802,-0.016429397,0.090066753,-0.347653235
Macrophages,0.033776724,-0.008513718,-0.085354006,0.143750867,0.024557337,-0.063200443
Endothelial\_Cells,-0.031999337,-0.004652062,0.012274936,-0.018128369,0.111011148,0.001589173
Fibroblast,3.637612886,-0.068475352,-1.897334,0.02696791,0.224476013,0.193359671
