Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_ec,mu\_f
Cancer\_Cells,-24.8219524304954,0.0601008906887919,0.272462659350547,-0.145179954362599,-0.000547878339322346,-0.297938759784423
Regulatory\_T\_Cells,-0.051832288495821,-1.05815824002636,0.0451090291120803,0.0201325684830848,-0.0129094236093137,0.147431945566778
Effector\_T\_Cells,0.229766467978749,-0.0705854802002533,-0.5155228065153,0.384437019754839,0.00722262013326502,0.0285850984692807
Macrophages,0.359808051081618,0.0266232657875042,-0.492538933724255,-0.753462680404947,-0.00784371187493177,0.131569861263497
Endothelial\_Cells,0.0582656750443324,0.0137171795101063,0.0112498100227765,0.00435160218344625,-0.14420022152036,-0.0482500395282165
Fibroblast,0.886746058190681,-0.0114498642328237,-0.0157132485430951,0.10860648092604,-0.000259423218349801,-0.35196762084271
