Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_ec,mu\_f
Cancer\_Cells,-0.278799014178976,0.0102939036620608,0.138636664649615,-0.103715038578565,-0.0416935193630902,-0.0773534223727232
Regulatory\_T\_Cells,-0.00537060632422355,-0.747882278126207,0.0264230748292742,0.0507672317567136,-0.0497845684286126,0.00867582882330728
Effector\_T\_Cells,0.0933468040387232,-0.0310369747885688,-1.70757977026644,0.317512041135387,0.032694012580208,0.0716178211674405
Macrophages,0.0822408467012022,0.0535868627099355,-0.330729458829502,-1.0711722223212,-0.0512260114052877,-0.0174411029366023
Endothelial\_Cells,0.00768638158941173,0.0552250417447338,0.0118050691210629,0.0589502901770548,-0.535342777311881,0.0616897515678017
Fibroblast,0.0712444687975301,0.00419502526477407,-0.0457664402811377,0.0658393671863306,-0.0687965320902432,-0.445417397163437
