Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_ec,mu\_f
Cancer\_Cells,-2.22282295261513,0.0768878854513067,0.943560570101372,-0.289556697901032,-0.143369131052653,-0.503548361142199
Regulatory\_T\_Cells,-0.0028779077780988,-1.23320219230777,0.0939105662801012,0.0701032741520724,-0.116934292734065,0.0118516736254877
Effector\_T\_Cells,0.0134683803019055,-0.0940329896391756,-2.96121045409501,0.425049679390506,0.0439611204520492,0.31917969472123
Macrophages,0.109806217957238,0.0604220955875417,-0.517982111339285,-0.57983416227957,-0.00730424380678551,0.0498296938815138
Endothelial\_Cells,0.049532030995897,0.117620321934172,-0.0117720356712655,0.0238808890947698,-0.358619136464421,0.0519764552205094
Fibroblast,-0.0163734161282332,-0.00296690187027938,-0.233530153791277,0.110565132884627,-0.0350560076881594,-0.350021427068259
