Row,Gr\_cc,Gr\_treg,Gr\_teff,Gr\_m,Gr\_ec,Gr\_f
Cancer\_Cells,0.930443138,-0.023660444,-0.554266731,0.064306232,0.08990769,0.170464779
Regulatory\_T\_Cells,0.031931576,0.27894865,-0.096490121,-0.00666006,0.01884247,0.002884026
Effector\_T\_Cells,-0.798785602,0.147092696,2.561596964,-0.291323888,-0.082683357,-0.177221371
Macrophages,-0.141221505,-0.005028502,0.246652042,0.374795659,0.01428674,-0.01226274
Endothelial\_Cells,-0.011970227,-0.016246923,0.001282536,-0.01731355,0.359812529,-0.072415409
Fibroblast,-0.253223669,0.004415254,0.155865264,-0.045255559,0.029661627,6.2957407
