Row,Gr\_cc,Gr\_treg,Gr\_teff,Gr\_m,Gr\_ec,Gr\_f
Cancer\_Cells,0.814375291332346,-0.0137881355151899,-0.213381743393907,0.0351538523598548,0.0903879039011404,0.943786267952624
Regulatory\_T\_Cells,0.0121094842093726,0.321049553808601,-0.0403911532696908,-0.0134171348041576,0.012763089724541,0.0075475331576853
Effector\_T\_Cells,-0.201098226775738,0.0351979152582684,0.91096368303974,-0.0805618297182697,-0.0286067235487442,-0.339435590183715
Macrophages,-0.133503024757132,-0.0147182656662402,0.117342910913361,0.341830479944524,0.0033429463512284,-0.104382757780847
Endothelial\_Cells,0.0308319165247752,-0.0114058183865936,-0.00789398817460639,-0.000615690690795498,0.225101377224527,-0.0514351343712565
Fibroblast,-0.841829576145795,0.015977734085829,0.23879736996742,-0.111701821673486,-0.0203994218371345,0.282443759589016
