Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_ec,mu\_f
Cancer\_Cells,-2.72061613897272,0.0257697461712364,0.202013121140629,-0.21621155646284,-0.0297827775406291,-0.569463979504761
Regulatory\_T\_Cells,0.0248392051207445,-0.612354801663381,0.0131628040831252,0.0462848436009219,-0.00516817552930109,-0.00237321335928449
Effector\_T\_Cells,0.763905249942054,-0.0193429002660883,-1.16634116765276,0.221172948741121,0.015938124971298,0.327351479622367
Macrophages,0.0729294205432126,0.0562243884110923,-0.236505542942248,-1.07135729330629,-0.0393073800961692,0.208678167101252
Endothelial\_Cells,0.0129974528270692,0.00345500487859343,0.00448826213193309,0.0307256690379464,-0.0578133093283381,-0.000700654039062592
Fibroblast,1.61367627193972,-0.0176814926505565,-0.345872952299236,0.257162009425027,0.0122008417144558,-0.610931322304695
