Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_ec,mu\_f
Cancer\_Cells,-3.03836874493605,0.0884252635326959,0.335767022833852,-0.341299604961387,0.0194998271526799,-0.678531588191351
Regulatory\_T\_Cells,-0.0510848909697748,-1.38732239223488,0.0745637162227272,0.0313726184291223,-0.0276489349734448,-0.0250459489038967
Effector\_T\_Cells,-1.91712539980045,-0.235673297357689,-1.78387182181277,0.859118834383667,0.130524761388466,0.868855211618377
Macrophages,0.110464300112283,-0.0207805264454339,-0.641098104726262,-0.418318141319946,0.0110803464882135,0.237443229870277
Endothelial\_Cells,-0.020210185852973,0.0124594784160897,0.00768859202065598,0.0145691362938394,-0.0958440054636896,0.0125359749458951
Fibroblast,-0.383927995157778,-0.340177006616341,-0.280048616869327,0.485182038473404,-0.149735552463482,-0.157495038624524
