Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_ec,mu\_f
Cancer\_Cells,-5.91807838913692,0.0858710769016729,0.849255703983533,-0.355201692437799,-0.334516736187916,-0.570461000424578
Regulatory\_T\_Cells,0.03730041162425,-1.09330403871865,0.105392931867164,0.12433928157653,-0.216742883064412,0.0217994471646037
Effector\_T\_Cells,1.32927447508355,-0.135611267884331,-2.66683419277379,0.66560135659368,0.178803026218997,0.392912245037489
Macrophages,0.675639918979756,0.116401418780136,-0.875838216838309,-1.04181754407231,0.019885911097195,0.120949562455793
Endothelial\_Cells,0.0971496045565606,0.214974832739862,0.0272982347380077,0.0594341029453748,-0.6012583481003,0.0750138009013896
Fibroblast,2.3656164792741,0.0425486244619376,-0.515685987286261,0.210693644587517,0.00265063721043544,-0.255232234920982
