Row,Gr\_cc,Gr\_treg,Gr\_teff,Gr\_m,Gr\_ec,Gr\_f
Cancer\_Cells,1.6876353001808,-0.0425264135622818,-0.451779571612,0.0574808136078874,0.32312895371024,0.666532270792759
Regulatory\_T\_Cells,0.0314502008788273,0.517356733052593,-0.0329485677352443,-0.034609393537921,0.0716405940708296,0.00263547016316968
Effector\_T\_Cells,-0.680867662455658,0.0327114784135064,0.967788783949542,-0.0735955853045047,-0.195962182924728,-0.43005951196427
Macrophages,-0.195236841397684,-0.0188827368227147,0.117749883769913,0.269330618156722,-0.0238799968385085,-0.084137085103496
Endothelial\_Cells,-0.0143149836486106,-0.053555551724959,-0.0334094932676947,-0.00714778717354005,0.446464107868567,-0.084487461420014
Fibroblast,-1.16654522392288,0.0216780556812497,0.565934987243901,-0.124646742207289,-0.0935768650334614,0.0202204697331964
