Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_ec,mu\_f
Cancer\_Cells,-1.69064331964045,0.0273266361358842,0.274191025537234,-0.415384422050757,-0.133948941366826,-0.466031961957863
Regulatory\_T\_Cells,-0.0774753497477957,-0.538968924685188,0.0427836023409054,0.0875521266825989,-0.00627453962158907,-0.0135628723199363
Effector\_T\_Cells,0.192536821471421,-0.0311747155754042,-1.47150877795743,0.389306526848949,0.0809269897919819,0.271387364512108
Macrophages,1.12584105966453,0.0926807935915501,-0.612763112610885,-1.51911747080471,-0.122471885528792,0.20474927703894
Endothelial\_Cells,-0.0793069008431905,0.00503005927373161,0.0478297143953755,0.128344017105842,-0.163835550482949,0.00250545451900177
Fibroblast,0.195538330720341,-0.0131487921334315,-0.131075492608398,0.275434895599968,0.0141536960530715,-0.455542051413105
