Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_ec,mu\_f
Cancer\_Cells,-2.63551646880226,0.114981382629957,0.244289947945515,-0.219054341025424,-0.0357025174599179,-0.231904056547558
Regulatory\_T\_Cells,0.0134615765163219,-1.07252900452293,0.0280984836218673,0.0441552627123565,-0.100628387946136,-0.00142791774641274
Effector\_T\_Cells,0.299671197694348,-0.0576731874061155,-1.14405974934114,0.155879650477279,0.0337835617151735,0.184256142902846
Macrophages,0.13192086761295,0.039713030272197,-0.130673575100776,-0.364449989834847,2.13732089015096e-05,0.0295918284783664
Endothelial\_Cells,0.0212800949614648,0.0998377544544875,0.0118215310818513,0.0106519457148216,-0.293222068820013,0.0189252360080234
Fibroblast,-0.188252561637816,-0.0278780383372309,-0.0493238734732869,0.0723923139064804,-0.0212970264906173,-0.203438016285867
