Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_ec,mu\_f
Cancer\_Cells,-0.200475563127333,0.0213850962960767,-0.130681850841659,-0.157211498197548,-0.0610289294545319,-0.502789912008348
Regulatory\_T\_Cells,0.00408337090330767,-0.592381544942335,0.0229590331013177,0.0773068487026584,-0.0142126344976339,-0.0311864296636124
Effector\_T\_Cells,0.144615417714089,-0.0320570386309661,-1.10312351908812,0.255576968723123,0.0667425980528694,0.280910291837053
Macrophages,0.412471193576076,0.129295656967732,-0.408546340809272,-1.27214502842558,-0.180915303053201,0.347657867077436
Endothelial\_Cells,-0.0111930115037323,0.0136231305992651,0.0285445185913186,0.0802310539479454,-0.262725120873187,0.0160550804409098
Fibroblast,0.39113580885225,-0.0478364137224094,-0.131486205048632,0.27405194959926,-0.0171571013214789,-0.505666499767845
