Row,Gr\_cc,Gr\_treg,Gr\_teff,Gr\_m,Gr\_ec,Gr\_f
Cancer\_Cells,0.325947167589575,-0.0875939110683499,-0.245986086110649,0.734979873318655,0.321756587812382,0.182942708220829
Regulatory\_T\_Cells,-0.0269966181913662,0.463825893980675,0.012623240901543,-0.138690312134777,0.0388126129012745,0.00840175795686417
Effector\_T\_Cells,-0.165722810142782,0.00960018111947312,-0.0839648619849805,0.0402154485407241,0.0319405002780119,-0.0138344251670882
Macrophages,0.1324771409356,-0.0391783301431017,-0.0671438023095657,0.563734598713057,0.105745628794348,-0.0476923336086064
Endothelial\_Cells,-0.00727978773880654,-0.0112908017186363,0.0229762674141704,-0.120642941946365,0.217717015271459,-0.00617333851012116
Fibroblast,-0.465449820539452,0.0177178073890251,-0.297083088548258,0.0944983152079759,0.117669793781681,0.0586253058269028
