Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_ec,mu\_f
Cancer\_Cells,-10.7622050372034,0.0285203847681205,0.253821616032214,-0.138750821717675,-0.129705261686382,-0.385872306963895
Regulatory\_T\_Cells,-0.0479096377065241,-0.534024489945854,0.0928014647024448,0.0109290036473114,-0.0253120104775396,-0.000861674830396333
Effector\_T\_Cells,0.956586205231451,-0.11237577375513,-2.0503224629381,0.321897352107847,0.0395685155807134,0.102121788100502
Macrophages,0.169952967153128,0.0120582375955891,-0.37807852345094,-0.539473714517703,-0.0162574192569475,-0.00513021598657012
Endothelial\_Cells,0.119556138611985,0.0254785938114459,0.000516174579110589,0.0172233869339625,-0.395611825674943,0.0593142083615014
Fibroblast,-0.270869719512841,-0.00041357010134701,0.0221541309296665,0.0402602749023604,-0.0372204373337408,-0.466326766773503
