Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_f
Cancer\_Cells,-4.68014942765073,0.0540733744027687,0.599830688816127,-0.569691005184646,-0.841512469953999
Regulatory\_T\_Cells,-0.162191858297341,-0.548985538497433,0.287125941885229,0.0243283423992364,-0.0611888536142852
Effector\_T\_Cells,1.06870794447769,0.0130251065610161,-2.68723881573294,0.991127552844102,0.523179573969286
Macrophages,1.10732464685405,0.108237187293627,-1.15386433206947,-1.79730073674285,0.334584086771673
Endothelial\_Cells,0.263953016458604,0.0542694469255472,0.0418368961792788,0.173653013419811,0.152359648237526
Fibroblast,0.95810023921285,-0.024403331700277,-0.304380700152764,0.619236891443925,-0.944029925084499
