Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_f
Cancer\_Cells,-2.05416154592945,0.0429195192857517,0.520298840897261,-0.871499410361942,-0.871441648601244
Regulatory\_T\_Cells,-0.130517766092175,-0.620140649543161,0.342183329725632,0.0354713015470679,-0.0496862016405444
Effector\_T\_Cells,0.528026284947922,0.0149435754494438,-3.30860495254824,1.59036018258628,0.63453594842828
Macrophages,1.03809134438837,0.115009883714738,-1.45109464125988,-1.80212401988964,0.334757667355215
Endothelial\_Cells,0.0512875029489529,0.0654507339102178,0.0534601651979214,0.181800491877345,0.177674365496049
Fibroblast,0.625666663073956,-0.0265038605006987,-0.357103245202494,0.82086217270885,-1.11595305234525
