Row,Gr\_cc,Gr\_treg,Gr\_teff,Gr\_m,Gr\_ec,Gr\_f
Cancer\_Cells,0.891321381519788,0.00713367874538679,-0.281518876593534,0.0606618773173422,0.0761991186328221,0.672838488387523
Regulatory\_T\_Cells,0.226827643374202,0.619639456483097,-0.591060070662385,-0.114059665354385,0.0184469631277854,0.124407109500157
Effector\_T\_Cells,-0.306414894623223,0.000513914574223086,1.25552590033025,-0.462749808485889,-0.113641742626368,-0.256418342290565
Macrophages,-0.208976320145601,-0.193109661117583,0.590766224145355,0.350464955890683,0.041880216056695,-0.215680782356457
Endothelial\_Cells,0.00716454039607398,0.0165389570908072,-0.0523497343744805,-0.0455201581948303,0.140452197619827,0.00418653387984486
Fibroblast,-0.685287357474755,0.0263263316986511,0.261268850388681,-0.174024087894,-0.0339755369013786,0.233918694482589
