Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_f
Cancer\_Cells,-2.60997761062488,0.0172825869272851,0.379111267879176,-0.404685706747379,-0.235934082495727
Regulatory\_T\_Cells,-0.0802056873484977,-0.503713895797567,0.246181854156561,0.0249789029993101,-0.0134431587373894
Effector\_T\_Cells,0.433601658935729,0.03042924032895,-2.86326419651348,0.574749291928595,0.148818579228765
Macrophages,0.426445758529938,0.0721905560139956,-0.540922728873585,-1.33776403340051,-0.0178470293965378
Endothelial\_Cells,0.0287061068315623,0.0112354489762435,-0.00242130376582256,0.030178166192573,0.0216478345988618
Fibroblast,0.215796990095577,-0.00405985313111829,-0.0607899031585013,0.124702215354669,-0.730662531154213
