Row,Gr_cc,Gr_treg,Gr_teff,Gr_m,Gr_ec,Gr_f
Cancer_Cells,3.79611971801707,-0.0423828807762102,-0.178719558601449,0.303688897505594,0.214835135901173,0.254386213565882
Regulatory_T_Cells,0.0527456397449522,0.49750721906258,-0.0240246060776688,-0.00598263256174728,0.0332860020164749,0.00497386620580954
Effector_T_Cells,-0.138599081660944,0.00262467024178945,0.10747323092476,-0.052150886631123,-0.0104718488437418,-0.0208115302795117
Macrophages,-0.28694619518214,-0.00528103663740091,0.0363945314299557,0.158985721588292,-0.00757698959515902,-0.0228691057733046
Endothelial_Cells,-0.113009901263284,-0.0168354471931151,0.00699012953291022,-0.015933460411592,0.218474591299501,-0.0128731690216068
Fibroblast,-0.135052829436873,0.00612929278397751,-0.00376045953501381,-0.0236773679254766,-0.00696958495283593,0.0739244586086131
