Row,Gr_cc,Gr_treg,Gr_teff,Gr_m,Gr_ec,Gr_f
Cancer_Cells,2.02549228029947,0.218002029325837,-0.14630276369096,0.372573381285358,0.0657686498743093,0.601484080298234
Regulatory_T_Cells,0.033490094988387,0.608895754157286,-0.171882495050109,0.0543910913846144,0.0793599017322955,0.0586106187680392
Effector_T_Cells,-0.197719557883878,0.0501931763479981,0.451950796937534,-0.47981068862219,-0.0120868825628132,-0.0430066116773975
Macrophages,-0.325811490911685,-0.0112383692835417,0.368444633829781,0.312631311413411,-0.0196543582698549,-0.241216911218792
Endothelial_Cells,0.00811431613673855,-0.0541221974492772,0.01081874728645,-0.00837602290948517,0.0925543075144064,-0.0246757700035952
Fibroblast,-0.375982388168921,0.0875114696198751,0.00512825196862336,-0.191546144206835,-0.0087704980206512,0.129069573946103
