Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_f
Cancer\_Cells,-9.05197253321617,-0.0068085725457185,0.232383829281183,-0.13048278248337,-0.522046360013679
Regulatory\_T\_Cells,-0.0870113043595905,-0.408811837835895,0.0862314443916165,-0.0124300510547347,-0.0122153709766455
Effector\_T\_Cells,0.51658319972207,0.0227396256474139,-0.881540019330485,0.520245545684484,0.132570280730591
Macrophages,0.214416448909008,0.0181587512269956,-0.413953142345547,-0.545677579084718,0.0951606288778591
Endothelial\_Cells,0.0403974737248644,0.00393837030030202,0.0018629199438143,0.00445641150824792,0.0116624889218256
Fibroblast,0.63391312303312,0.00112458023123173,-0.0948936228974522,0.141175396239223,-0.321493923752223
