Row,Gr_cc,Gr_treg,Gr_teff,Gr_m,Gr_ec,Gr_f
Cancer_Cells,1.64747085362408,-0.00320580622499073,-0.323190976646826,0.115270082010956,0.134789650015512,1.19155537465542
Regulatory_T_Cells,0.0350865331758836,0.418949415618655,-0.0906901855283665,-0.0381058507460284,0.0318614848790604,0.108773638480692
Effector_T_Cells,-0.333614209682326,0.000909217212934375,0.704992995945883,-0.0688904376426101,-0.0336571914979172,-0.360468761497592
Macrophages,-0.263663925301323,-0.0240094327479565,0.124530086293811,0.427162265711392,0.000678407112987704,-0.158014908674829
Endothelial_Cells,-0.0162894780694679,-0.0204150258629982,-0.00139466115643433,-0.0137642056979693,0.308203504682446,-0.066689658060115
Fibroblast,-1.22110621355594,0.00561126539315606,0.389453132227434,-0.200445929457843,-0.0517680416989346,0.323853457007506
