Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_f
Cancer\_Cells,-6.22398278545823,-0.00336813900469793,0.570832243208718,-0.355787749491269,-0.795301698800189
Regulatory\_T\_Cells,-0.161382811527535,-0.531569122776583,0.1969618686203,0.0354054390346314,-0.0365614470586896
Effector\_T\_Cells,0.966936237627606,0.0256316695989418,-2.12522479343033,0.530611798539637,0.333631912288217
Macrophages,0.833987873756207,0.0757700461100756,-0.620854250045069,-1.6947762037672,0.161182818100781
Endothelial\_Cells,0.0221824669512669,0.0069910015826269,-0.00483967608076426,0.0188715726730873,0.0291147672630428
Fibroblast,0.990345280136659,-0.00764346526892626,-0.235541722650232,0.418117976770194,-1.0041659578508
