Row,Gr\_cc,Gr\_treg,Gr\_teff,Gr\_m,Gr\_ec,Gr\_f
Cancer\_Cells,1.15923424745666,-0.0137796095980806,-0.297619635612106,0.167116056354882,0.175640979547244,1.28162791134787
Regulatory\_T\_Cells,0.0321155948572687,0.385698297806533,-0.0957889344015383,0.0111641221266876,0.0238725972086128,-0.00580139792735133
Effector\_T\_Cells,-0.139230612846842,0.005707892611751,0.623139346452146,-0.235084545150615,-0.0517108448142293,-0.241997299305564
Macrophages,-0.32260590853725,-0.0269743955796524,0.373619045936974,0.241158445323687,-0.0188869227613405,-0.307721452187551
Endothelial\_Cells,0.00278429502996972,-0.0360689532280849,-0.0105358570621967,-0.0170554770112318,0.447279956286644,-0.133946531693024
Fibroblast,-1.123479066514,0.0167780416539815,0.222857475790797,-0.222943102328344,-0.0673564651919458,0.551920932209367
