Row,Gr_cc,Gr_treg,Gr_teff,Gr_m,Gr_ec,Gr_f
Cancer_Cells,1.53448611826566,-0.0103594957561189,-0.28915151518472,0.0953083658531747,0.129576886859425,1.19226219933986
Regulatory_T_Cells,0.0506941139456861,0.390076610238224,-0.087544934350324,0.0023488190665228,0.028327649761647,0.038534705252478
Effector_T_Cells,-0.194698817254223,-0.00156988879182887,0.520864384834344,-0.168707646029599,-0.0287912242770503,-0.25399605983881
Macrophages,-0.147748693886582,-0.0113746115001293,0.155075748487472,0.184213301597163,-0.00468314824584939,-0.137569131238483
Endothelial_Cells,-0.0197840437293051,-0.0206859068983834,-0.00274313089626534,-0.00719058933340259,0.321244704309683,-0.06465840408662
Fibroblast,-1.10103579607859,0.0106600062132935,0.248018956800856,-0.16464500793997,-0.0430294601933884,0.400964048815023
