Row,Gr_cc,Gr_treg,Gr_teff,Gr_m,Gr_ec,Gr_f
Cancer_Cells,0.899636536286012,-0.0962111350231718,-0.272541236918132,1.17382193947885,0.156065600689675,0.7896927309963
Regulatory_T_Cells,0.150094833393875,0.493908072325263,-0.184994317071199,-0.0693615075132212,0.0400765230679656,0.0554042865977234
Effector_T_Cells,-0.101941935477007,0.021891949726951,0.789591328027491,-0.608585567626551,-0.0550929536698122,-0.224472869647778
Macrophages,-1.75868924427011,-0.161022850825549,1.16738199807949,1.83883103520623,-0.0402806361315806,-0.901755554277494
Endothelial_Cells,0.0472056359813966,-0.0214051035187762,-0.0351258498272882,-0.113830627725364,0.350977376108925,-0.035831876035668
Fibroblast,-0.29219828860092,0.0500146592015918,0.0504299723298212,-0.722442894232221,-0.0365421666206465,0.578199089031125
