Row,Gr_cc,Gr_treg,Gr_teff,Gr_m,Gr_ec,Gr_f
Cancer_Cells,2.041180731,-0.068986013,-0.289893285,0.312120529,0.016109337,0.356794997
Regulatory_T_Cells,0.485864239,1.952589566,-1.053883168,0.32814453,0.092107992,0.05310497
Effector_T_Cells,-0.390674187,0.306293859,1.054454327,-0.530173615,-0.026716636,-0.033927184
Macrophages,-0.458183301,0.091347812,0.629971647,0.208181728,-0.006545514,-0.169953489
Endothelial_Cells,-0.002205284,0.509521308,0.009405697,-0.008199422,0.009475792,-0.000850648
Fibroblast,-0.350382868,0.022355043,0.037956843,-0.132387888,-0.002958912,0.155595189
