Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_f
Cancer\_Cells,-4.99987070851362,0.0347007740043686,0.224719486474608,-0.232017312674527,-0.335801941589193
Regulatory\_T\_Cells,-0.0879974173099608,-1.74352421175371,0.12797409517268,0.0131496318127708,-0.018052752362291
Effector\_T\_Cells,0.200287150296226,0.00682473039003207,-0.353649406985479,0.133730295380562,0.0268402779884864
Macrophages,0.194588659133258,0.0246490772285801,-0.106938861894862,-0.324357102292218,0.0505338756122343
Endothelial\_Cells,0.0577206819875161,0.0249552879507734,-0.00286156308719084,0.00924781631849155,0.00845850774894747
Fibroblast,0.310557468982697,-0.00856010418581886,-0.0303619493619621,0.056337271780363,-0.232200244229574
