Row,Gr_cc,Gr_treg,Gr_teff,Gr_m,Gr_ec,Gr_f
Cancer_Cells,1.25020116149296,0.0381751703467631,-1.23623393545115,0.190419058757115,0.117979972287955,0.836907407195427
Regulatory_T_Cells,0.764527468671092,-1.49234105759341,-1.78988846747932,0.0795807682018518,0.2006155785592,0.484310520598492
Effector_T_Cells,-1.20960151069288,-0.0849309021725761,2.8013004966737,-0.617125909623711,-0.143039991851975,-0.916362015147025
Macrophages,-0.62078366585962,-0.0873746067722597,1.06567236301918,0.552156828452901,-0.007758649332172,-0.24272648130684
Endothelial_Cells,-0.0281714606021612,0.00576293124063755,0.0586679586309398,-0.0241599709157546,0.26839359134089,-0.071796836412253
Fibroblast,-0.789260066231481,-0.0113479386168877,0.908465184995363,-0.36334796364183,-0.0229534092617577,0.495863378967763
