Row,Gr\_cc,Gr\_treg,Gr\_teff,Gr\_m,Gr\_ec,Gr\_f
Cancer\_Cells,1.53050062440385,-0.0637479523826855,-0.368811581052481,0.164347825411662,0.198069191954209,0.661699209970428
Regulatory\_T\_Cells,0.0460786458029314,0.375384916006713,-0.109910645344709,0.0374508850933649,0.122977315882065,0.00712556911101366
Effector\_T\_Cells,-0.314056173953524,0.0270823978066072,0.746425154657398,-0.639896654764713,-0.0525487578931206,-0.0764242775399845
Macrophages,-0.297344825794326,-0.0148013914228282,0.520207481634292,0.357744604743142,-0.0454569259313911,-0.248297695332657
Endothelial\_Cells,-0.00863599838644695,-0.108125562156475,0.0167904235972845,-0.00297365881332807,0.30480251754576,-0.0556296517025647
Fibroblast,-0.761225631731471,0.00845894262216554,0.128022573063442,-0.300284965531123,0.00636708920126138,0.332913278080554
