Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_f
Cancer\_Cells,-3.55230308965034,0.133084889791871,0.14431534936399,-1.29608365530769,-0.145147829529746
Regulatory\_T\_Cells,-0.190195711077245,-1.23932996885342,0.130970207175014,0.049063304031132,-0.0101506231138899
Effector\_T\_Cells,0.134365248095904,-0.0340133112032264,-0.280222961116355,0.416895653977388,0.0118825494745641
Macrophages,1.25000873906296,0.165862951802381,-0.311492406284503,-1.2958123166464,0.0477343186847833
Endothelial\_Cells,0.0210127776461378,0.00831189719307121,-0.0017964525903326,0.0193780089290222,0.00146356844903035
Fibroblast,0.112588074113668,-0.0220724897662173,-0.000268680430967766,0.076380056551909,-0.11631739943986
