Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_f
Cancer\_Cells,-5.97990718313952,0.021126303660268,0.348841711913383,-0.275942180108815,-0.393146009704873
Regulatory\_T\_Cells,-0.109490014744325,-0.628874141641727,0.219119334486508,0.0483641072684815,-0.00481787469262629
Effector\_T\_Cells,0.843433299936563,0.0264147461902054,-1.67163984348756,0.325517447896148,0.130386006917848
Macrophages,0.456304631226587,0.105014420898033,-0.327204482977734,-1.44231857436154,-0.176542602325389
Endothelial\_Cells,0.301750392821394,0.139130012351286,-0.0585480302244436,0.149547843546577,0.165266124338868
Fibroblast,0.362092222410106,0.00345164537323977,-0.0789077900872675,0.119777519641941,-0.768525519701431
