Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_f
Cancer\_Cells,-4.97519036183398,0.0530913735200006,0.31282668134805,-0.265755410977768,-0.445477980418486
Regulatory\_T\_Cells,-0.125652957351009,-0.641498475384813,0.151356803513565,0.0484806119216446,-0.0144843489074018
Effector\_T\_Cells,0.599573354170363,0.0171869793459569,-1.09982525501493,0.192517664945754,0.122255763138611
Macrophages,0.548281654882488,0.0754388198730269,-0.205333956904854,-1.17366095322484,0.0150740423168363
Endothelial\_Cells,0.0633446610505899,0.0163836655301708,-0.00573995493836489,0.0281582354854741,0.0284979881281413
Fibroblast,0.374113914973931,-0.00445505602967975,-0.047512180008565,0.107404101233661,-0.673230610789693
