Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_f
Cancer\_Cells,-5.19564367056552,0.0289121260835797,0.343877990426358,-0.30976501996418,-1.01468792938715
Regulatory\_T\_Cells,-0.114011570681117,-0.624652606755308,0.192867286786102,0.0460068164201441,-0.0452133909383615
Effector\_T\_Cells,0.486660120007232,0.0238679634818681,-1.50517729954937,0.254303430692448,0.342194391517834
Macrophages,0.589216250910316,0.079249298653739,-0.313398117159904,-1.10971061854608,0.184723748941627
Endothelial\_Cells,0.0901561968333967,0.044461389505805,-0.00537485332897206,0.0665776936875952,0.102682534171176
Fibroblast,0.984212838302127,-0.0117308285656482,-0.263456971104696,0.330797980962922,-0.782054050973119
