Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_f
Cancer\_Cells,-13.6539158199423,-0.0308573096797683,0.915964747226182,-0.379686137920403,-1.31075489049167
Regulatory\_T\_Cells,-0.111296465225716,-0.681416714430088,0.128962205329842,-0.00959838291914949,-0.0401598418119128
Effector\_T\_Cells,1.03165734666704,0.00363681401727088,-0.804324469865324,0.512582291590621,0.194141136209894
Macrophages,0.885046655569098,0.0621875463279017,-0.527763834429191,-0.934390540482631,0.169940059382696
Endothelial\_Cells,0.143826627359947,0.00791795699921729,-0.012489045796187,0.0107838355931668,-0.0115429986603145
Fibroblast,1.67459322106854,-0.00715860358269129,-0.10607432960018,0.268871073756307,-0.820030702047037
