Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_f
Cancer\_Cells,-4.12577014359984,-0.02304318323085,0.232636783479433,-0.210404462560287,-0.412790170274757
Regulatory\_T\_Cells,-0.100174287071274,-0.546984068622754,0.111489400111683,0.0272563951702558,-0.0139842097594135
Effector\_T\_Cells,0.460062707740111,0.0972795151287044,-1.14689307939309,0.084313628562205,0.147358236950325
Macrophages,0.381523950328196,0.0456174182975488,-0.0968713090376081,-1.03662044471036,0.0760494325444352
Endothelial\_Cells,0.0152741280497826,0.00355447126023781,0.00123998349685929,0.00675709401302469,0.0117032939427056
Fibroblast,0.483471894000556,0.00937510271833714,-0.147864044558132,0.133818399713892,-0.226910946811723
