Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_f
Cancer\_Cells,-7.55744443927134,0.0374331977625521,0.447274841134536,-0.0647255579595524,-0.62779500519905
Regulatory\_T\_Cells,-0.0955929457017708,-0.532282899530567,0.140573795468909,0.0216442713771355,0.0567851431504741
Effector\_T\_Cells,1.32027258280264,0.00945278075025232,-2.03981255717972,0.225206455513211,0.319782045203775
Macrophages,0.307302333932123,0.0352722558151539,-0.244566028812869,-0.765900672890065,0.0195710295341271
Endothelial\_Cells,0.478777330619357,0.0573053475699768,-0.0139697325948226,0.0596872159668208,0.147200322589951
Fibroblast,0.879961089178131,-0.00226539097151146,-0.254229836523135,0.174575654326899,-0.945169237253233
