Row,Gr\_cc,Gr\_treg,Gr\_teff,Gr\_m,Gr\_ec,Gr\_f
Cancer\_Cells,1.52325497293549,0.0397919826272943,-0.294587331468587,0.277516097683552,0.24230990674337,0.529840069410144
Regulatory\_T\_Cells,0.313756138202923,1.80219471330094,-0.737846750477679,0.216174036642267,0.184203950422002,0.172127654740192
Effector\_T\_Cells,-0.188066992717733,-0.230101201605681,0.594607410643202,-0.455974166330038,-0.0778902291728431,-0.11142951508326
Macrophages,-0.27161233796052,-0.205964586049992,0.43358422258103,0.243710848584302,-0.0670893715083282,-0.204313441534502
Endothelial\_Cells,0.00058239651612723,-0.0617756610553592,0.0117644078677817,-0.00462122040227562,0.332174809790919,-0.0523907123512205
Fibroblast,-0.412659011521174,-0.0218614023541232,0.088817347520007,-0.184723538952847,-0.0191141809691779,0.107380754173608
