Row,Gr_cc,Gr_treg,Gr_teff,Gr_m,Gr_ec,Gr_f
Cancer_Cells,1.15368904869244,0.0159824580281574,-0.104391595030236,0.0442479652106125,0.144239586038025,0.641764079409863
Regulatory_T_Cells,0.0977184899926648,0.552445399529846,-0.203424923681759,-0.00190772903960194,0.0541840545338219,0.0590917559155215
Effector_T_Cells,-0.101828265179797,-0.0783150110165031,0.289129227208193,-0.0466559600397596,-0.0240326883909701,-0.0917515610512211
Macrophages,-0.0822637169124013,-0.027617069894258,0.0389081013140571,0.246766247403194,-0.000940870915769579,-0.0428160442696209
Endothelial_Cells,0.000542140036300656,-0.0181628359745094,0.00521441650556481,-0.00402607971560316,0.255625916183265,-0.0358112003439248
Fibroblast,-0.640472928902098,-0.0169537523104227,0.0892958461482359,-0.0449115009943534,-0.0134978442243725,0.143261473694128
