Row,Gr\_cc,Gr\_treg,Gr\_teff,Gr\_m,Gr\_ec,Gr\_f
Cancer\_Cells,1.33755683966984,-0.0133092704895999,-0.371358351741296,0.156904428506706,0.175081784932107,1.38051940452347
Regulatory\_T\_Cells,0.0488307577722555,0.414688811325588,-0.14137285108267,0.0394224007871428,0.0483209366558885,0.0757266595299507
Effector\_T\_Cells,-0.216693908648459,0.0102349814729875,0.705453823607476,-0.427334832003258,-0.0604218742109484,-0.307568440037772
Macrophages,-0.299164014141409,-0.0250641706533604,0.402293227029543,0.29206744876933,-0.0202833109955869,-0.359497188779854
Endothelial\_Cells,-0.00794613349739734,-0.0390712569550591,-0.00568561336731325,-0.0134821810878775,0.443981674724816,-0.146290212451696
Fibroblast,-1.27565852170184,0.0193444041275684,0.270876776087258,-0.370407154643298,-0.0694493784867048,0.591121186447905
