Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_f
Cancer\_Cells,-0.814261091141336,0.0467413802256976,0.145564961983703,-0.420928004908374,-0.478586430869409
Regulatory\_T\_Cells,-0.0717616268187463,-1.16119126955944,0.275331062490725,-0.0605388734373604,-0.0273731520315118
Effector\_T\_Cells,0.0845596051592539,-0.0510026507897481,-0.690451942534686,0.880624927900551,0.132889503448841
Macrophages,0.41906697225994,0.134433643840268,-0.604812837589612,-1.1046403061108,0.106519344098972
Endothelial\_Cells,0.0305902774340541,0.141502587034036,0.0246840991371753,0.140354441369282,0.152113721588793
Fibroblast,0.422481268392873,-0.0245776412748687,-0.015175129905698,0.357709089791701,-0.911483395917295
