Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_f
Cancer\_Cells,-4.75027919300942,0.0292343406421425,0.444137024019684,-0.197609813772303,-0.673140047308775
Regulatory\_T\_Cells,-0.235129697747641,-3.04587092962908,0.255443983741796,0.0333730883343498,-0.0430140781610729
Effector\_T\_Cells,0.638451861211959,0.0510941088517705,-1.11430575509018,0.202245829978659,0.257727525291014
Macrophages,0.323930150474929,0.0392035338325381,-0.208240528017374,-0.517428656636171,0.102282185458276
Endothelial\_Cells,0.245311457168419,0.157216423094829,-0.0308886966723211,0.0819844123049792,0.176992354064556
Fibroblast,0.779550263307157,0.00163679833022911,-0.273928632247733,0.145701201709602,-0.417970264289472
