Row,Gr_cc,Gr_treg,Gr_teff,Gr_m,Gr_ec,Gr_f
Cancer_Cells,0.390952622896912,-0.00182850425077652,-0.235206179499228,0.00821239006466408,0.0752244902143338,1.26538937505789
Regulatory_T_Cells,0.0188140809358989,0.313206756951316,-0.0868123942413615,-0.0167792257943115,0.0284619944423888,0.0496432295164847
Effector_T_Cells,-0.17324282015156,-0.0135492593699132,0.974369124028902,-0.0684383110050104,-0.0342798027474039,-0.523537659943726
Macrophages,-0.131074884176777,-0.0210926425443151,0.134692447514211,0.469113648437083,0.00535968131946205,-0.145753755957505
Endothelial_Cells,0.0242533576517656,-0.0119130827441174,-0.0159969246567035,-0.0105487140235085,0.299141404213537,-0.0782928230860812
Fibroblast,-0.984140726012575,0.00151216484109133,0.570648692591171,-0.261891091486434,-0.035793120623321,0.75748432569042
