Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_f
Cancer\_Cells,-5.67801533089852,-0.00180066865688876,0.414564543249493,-0.264695833549606,-0.583048302478808
Regulatory\_T\_Cells,-0.15652681095825,-0.593281726181808,0.157049316446272,0.0174839829808219,-0.0277417732171384
Effector\_T\_Cells,1.25985550367352,0.0314928626703586,-2.04049834521806,0.373331211807572,0.341710374751184
Macrophages,0.645357919374409,0.0617794360080369,-0.397596459560712,-1.13400007713689,0.0809298014773836
Endothelial\_Cells,0.0422291207765985,0.00582560746791447,0.00388679717571518,0.00359790921467279,0.0101607673138223
Fibroblast,0.786543541734447,-0.00548381845917405,-0.225891734383523,0.2615645540036,-0.808420855783294
