Row,Gr_cc,Gr_treg,Gr_teff,Gr_m,Gr_ec,Gr_f
Cancer_Cells,0.207724689766177,0.0022657460096471,-0.129008912437056,-0.0207308185476097,0.0309608595489477,1.45499922315472
Regulatory_T_Cells,0.0130279058105406,0.383306956733072,-0.0932738598781982,-0.0226470296005852,0.011904237994091,0.0661781084459276
Effector_T_Cells,-0.0809636858159319,-0.0175282193491875,0.737028783542468,-0.0522707480639728,-0.0141413433904271,-0.55931095445268
Macrophages,-0.0734946546043645,-0.0258318394405364,0.0880703667061119,0.496047797894996,0.00474223532178826,-0.158667774594002
Endothelial_Cells,0.0095239099321434,-0.00746396662085582,-0.00387456492197874,-0.0043749441087146,0.154871670942379,-0.0461382111159893
Fibroblast,-0.650123067744027,0.00311969625479929,0.425703827546711,-0.267467073679432,-0.0126058134485155,1.11218771228773
