Row,mu\_cc,mu\_treg,mu\_teff,mu\_m,mu\_f
Cancer\_Cells,-5.33032965398867,-0.00442670907571498,0.21649493446085,-0.322227543359019,-0.801813666652611
Regulatory\_T\_Cells,0.0282954026512141,-0.675588235328605,0.0563615445194603,0.0143236864873714,0.00128764213653884
Effector\_T\_Cells,0.352084406085421,-0.0137370326310608,-0.612295387898353,0.579338199366075,0.135214300610042
Macrophages,0.647072287501589,0.0829690634421292,-0.511113925766402,-1.33256700945609,0.22851285568701
Endothelial\_Cells,0.135502384810025,0.0549991819138138,0.0196057724913386,0.082434791716729,0.109712660183933
Fibroblast,0.848599120335087,-0.0153440620950612,-0.0525213468077855,0.412359274425287,-0.867413472188581
