Row,Gr\_cc,Gr\_treg,Gr\_teff,Gr\_m,Gr\_ec,Gr\_f
Cancer\_Cells,2.82600564387028,0.0129420611719754,-0.495383636642232,0.119119299615772,0.0900516408413933,0.784535573173356
Regulatory\_T\_Cells,0.0832137053463243,0.425242350760106,-0.0804707563426044,-0.00212427410158813,0.0118714480647552,0.0400286712440649
Effector\_T\_Cells,-0.686221699239131,-0.0192587287961418,0.670514958940546,-0.0731513154592448,-0.0244130494876574,-0.350818138051142
Macrophages,-0.194173398769914,-0.0160431120539567,0.0881826349277083,0.167908202115122,-0.00333749120552062,-0.074758078996639
Endothelial\_Cells,-0.025252944271749,-0.00504635519555217,0.00355531002521372,-0.00478629212742834,0.119255184211018,-0.0196327470257871
Fibroblast,-0.878147594191407,-0.00998771602779769,0.344207015180324,-0.101279762109988,-0.0245453384381309,0.0373319588371301
